shopreddress,2020-06-25 12:34:16.403266,https://www.instagram.com/p/CB1sPPXA_vU/,2020-06-25 01:03:10,"b'Fort Wayne, Indiana'",449,106,tiffaniwithaneye_,18520,1427
shopreddress,2020-06-25 12:34:28.604081,https://www.instagram.com/p/CByjGugl44G/,2020-06-23 19:45:39,b'None',38,6,mimicouturedujour,799,1046
shopreddress,2020-06-25 12:34:39.836700,https://www.instagram.com/p/CB0bwXNFvwB/,2020-06-24 13:19:54,"b'Mount Washington, Baltimore'",125,24,lola_labels,992,1043
shopreddress,2020-06-25 12:34:54.640480,https://www.instagram.com/p/CBwPQaVg0qq/,2020-06-22 22:13:43,"b'Chicago, Illinois'",464,233,leannakerbs,3302,1572
shopreddress,2020-06-25 12:35:06.936444,https://www.instagram.com/p/CBtj0ZugKeW/,2020-06-21 21:15:41,b'Cape San Blas',293,46,natdaddieco,5742,1769
shopreddress,2020-06-25 12:35:19.122118,https://www.instagram.com/p/CBt3uoOBQXs/,2020-06-22 00:09:39,b'Caf\xc3\xa9 Intermezzo - Avalon',690,51,lizwebber_,13054,3995
shopreddress,2020-06-25 12:35:32.996147,https://www.instagram.com/p/CB0ibPPA_Qz/,2020-06-24 14:18:11,"b'West Palm Beach, Florida'",1834,37,iammonicahill,64367,793
shopreddress,2020-06-25 12:35:47.401226,https://www.instagram.com/p/CBzLE-zgEc3/,2020-06-24 01:34:56,"b'Kansas City, Missouri'",563,176,planesandprettythings,54251,2557
shopreddress,2020-06-25 12:36:00.732873,https://www.instagram.com/p/CB0-QmYnGEo/,2020-06-24 18:21:24,"b'Charleston, South Carolina'",1048,7,thedcdarlings,37609,6569
shopreddress,2020-06-25 12:36:14.632647,https://www.instagram.com/p/CBvr1I9lABL/,2020-06-22 17:04:10,"b'Clarksville, Tennessee'",355,25,jamariaoliviaj,13860,3172
shopreddress,2020-06-25 12:36:27.764853,https://www.instagram.com/p/CBq-wVpBScj/,2020-06-20 21:13:20,b'None',92,4,ifthetopfits,814,257
shopreddress,2020-06-25 12:36:40.346461,https://www.instagram.com/p/CB1IxO8pu6b/,2020-06-24 19:53:14,b'None',4713,78,tiffany3366,228049,1015
shopreddress,2020-06-25 12:36:51.701058,https://www.instagram.com/p/CBzHx2QAB9z/,2020-06-24 01:06:06,"b'Lighthouse Point, Florida'",605,68,fashionablyjess,80483,1559
shopreddress,2020-06-25 12:37:07.233029,https://www.instagram.com/p/CBwQSyTF7oD/,2020-06-22 22:22:47,b'Fort McMurray',124,9,photographybyezurs,1072,1125
shopreddress,2020-06-25 12:37:21.416650,https://www.instagram.com/p/CB1OM2VlP8w/,2020-06-24 20:40:42,b'Bakery Square',1508,28,shannonmlima,81562,925
shopreddress,2020-06-25 12:37:35.435376,https://www.instagram.com/p/CBq1hXNHPV8/,2020-06-20 19:52:39,"b'Las Vegas, Nevada'",521,33,lindseygurk,46468,2594
shopreddress,2020-06-25 12:37:47.758257,https://www.instagram.com/p/CBwEJDeDvpX/,2020-06-22 20:36:36,"b'Palm Beach, Florida'",8270,57,gracieoconnor,44383,939
shopreddress,2020-06-25 12:38:01.129227,https://www.instagram.com/p/CB1nqM7l1HT/,2020-06-25 00:23:10,b'Royal Caribbean Labadee Haiti',561,19,amandamaefit_,13353,1249
shopreddress,2020-06-25 12:38:13.658198,https://www.instagram.com/p/CBvpGejARJM/,2020-06-22 16:40:19,"b'Bakersfield, California'",97,23,joleneroberts,7882,1676
shopreddress,2020-06-25 12:38:27.925931,https://www.instagram.com/p/CBrYEuhFD_Q/,2020-06-21 00:54:34,"b'Mint Hill, North Carolina'",279,58,stylesbyhbuu,3595,957
shopreddress,2020-06-25 12:38:40.469529,https://www.instagram.com/p/CBuDb0tHwC4/,2020-06-22 01:51:56,"b'Fort Worth, Texas'",174,10,alliej_robinson,601,613
shopreddress,2020-06-25 12:38:53.515980,https://www.instagram.com/p/CBvS3Qkg4zF/,2020-06-22 13:26:00,b'None',35,5,mommin_and_bloggin,952,607
shopreddress,2020-06-25 12:39:05.554539,https://www.instagram.com/p/CBty3Bgngbt/,2020-06-21 23:27:06,b'Happy Camper Denver',259,19,feelinhaute,12970,5636
shopreddress,2020-06-25 12:39:17.941242,https://www.instagram.com/p/CBrzY9aH9ep/,2020-06-21 04:53:16,"b'Canyon, Texas'",6225,169,ashleeknichols,403993,2405
shopreddress,2020-06-25 12:39:32.789295,https://www.instagram.com/p/CBwW1CJAGAC/,2020-06-22 23:19:53,"b'Murrells Inlet, South Carolina'",364,27,aprilformo,31175,781
shopreddress,2020-06-25 12:39:45.034248,https://www.instagram.com/p/CBvmktvH3fA/,2020-06-22 16:18:14,b'None',34,27,haveneedwant,181,99
shopreddress,2020-06-25 12:39:58.265055,https://www.instagram.com/p/CB1KTw0AO22/,2020-06-24 20:06:41,b'Funko',91,8,trammiie,2070,960
shopreddress,2020-06-25 12:40:11.798521,https://www.instagram.com/p/CBwhlKFjfpl/,2020-06-23 00:53:50,"b'Atlantic Beach, Florida'",881,121,aubrey.asplen.alley,118034,3883
shopreddress,2020-06-25 12:40:25.632862,https://www.instagram.com/p/CBelNhIFPh5/,2020-06-16 01:39:14,b'None',167,10,mikkimatherne,1163,1678
shopreddress,2020-06-25 12:40:38.158259,https://www.instagram.com/p/CByiCkLgRmb/,2020-06-23 19:36:20,b'California',262,93,storybookblonde,2900,1042
shopreddress,2020-06-25 12:40:52.226571,https://www.instagram.com/p/CBsj9YVB2ux/,2020-06-21 11:57:40,"b""Arnette's Chop Shop""",97,7,shelbster1993,1212,3404
shopreddress,2020-06-25 12:41:05.518206,https://www.instagram.com/p/CB1xzN1AhiJ/,2020-06-25 01:51:46,"b'Islamabad, Pakistan'",13,7,uzma_mahkdoomi,125,405
shopreddress,2020-06-25 12:41:17.881505,https://www.instagram.com/p/CBwTzrzgqzb/,2020-06-22 22:53:29,"b'Houston, Texas'",491,196,boldlybrittany,15902,2253
shopreddress,2020-06-25 12:41:32.083626,https://www.instagram.com/p/CBrNbPlHkwW/,2020-06-20 23:21:31,"b'Boca Raton, Florida'",1160,48,kayla.stern,17123,826
shopreddress,2020-06-25 12:41:44.749504,https://www.instagram.com/p/CB0l4xClEHA/,2020-06-24 14:48:26,b'Kentucky',135,37,type.a.style,19301,1301
shopreddress,2020-06-25 12:41:57.914352,https://www.instagram.com/p/CBvU7JhlsJd/,2020-06-22 13:44:00,"b'EAST, Miami'",1337,18,juliamarrero,81522,1300
shopreddress,2020-06-25 12:42:13.328162,https://www.instagram.com/p/CBycrtAgn0_/,2020-06-23 18:49:31,b'Ohio',234,46,mikaela.voss,4373,3420
shopreddress,2020-06-25 12:42:26.434223,https://www.instagram.com/p/CB0m1hSAdiD/,2020-06-24 14:56:44,"b'Dallas, Texas'",306,208,darlin_amour,2785,1685
shopreddress,2020-06-25 12:42:40.080189,https://www.instagram.com/p/CB1mIsalLOe/,2020-06-25 00:09:51,"b'Suwanee, Georgia'",99,59,justthetwoofusga,2687,1642
shopreddress,2020-06-25 12:42:52.851466,https://www.instagram.com/p/CB1fgePj_b3/,2020-06-24 23:11:56,b'Home Sweet Home',39,7,ellieinadventureland,1089,638
shopreddress,2020-06-25 12:43:07.928422,https://www.instagram.com/p/CB0Ud0WFDQd/,2020-06-24 12:16:12,b'None',81,8,kylee.cordell,2514,1108
shopreddress,2020-06-25 12:43:20.717592,https://www.instagram.com/p/CByf89hAFgp/,2020-06-23 19:18:06,b'None',200,51,shannonroseblog,6415,2122
shopreddress,2020-06-25 12:43:33.830746,https://www.instagram.com/p/CBvr4qgJnua/,2020-06-22 17:04:39,"b'Key West, Florida'",317,16,jennrog,12626,3499
shopreddress,2020-06-25 12:43:47.269392,https://www.instagram.com/p/CB0e2gwgjM8/,2020-06-24 13:46:57,"b'Franklin, Tennessee'",19,6,acrazydaywithkay,1149,741
shopreddress,2020-06-25 12:43:59.991903,https://www.instagram.com/p/CB24RqzAwZK/,2020-06-25 12:07:36,b'Michigan',63,28,sarah.r.gibson,11296,2788
shopreddress,2020-06-25 12:44:12.890942,https://www.instagram.com/p/CB03OU_AJRD/,2020-06-24 17:19:55,b'Shops at Buckhead',180,102,justjstylinlife,2407,1162
shopreddress,2020-06-25 12:44:23.898047,https://www.instagram.com/p/CBxy0kmFVVJ/,2020-06-23 12:43:44,"b'Roswell, Georgia'",115,45,justthetwoofusga,2687,1642
shopreddress,2020-06-25 12:44:37.209727,https://www.instagram.com/p/CBx9Q-5Fy33/,2020-06-23 14:15:00,"b'Coral Gables, Florida'",1489,70,juliamarrero,81522,1300
shopreddress,2020-06-25 12:44:51.005974,https://www.instagram.com/p/CBqyUmeFvXi/,2020-06-20 19:24:41,b'Upstate N.Y',417,119,jamisantor,12249,2219
shopreddress,2020-06-25 12:45:05.239324,https://www.instagram.com/p/CB1ok6Vg7Ww/,2020-06-25 00:31:11,b'None',260,36,whatariwearing,1379,2459
shopreddress,2020-06-25 12:45:18.049723,https://www.instagram.com/p/CByAqkHpsLK/,2020-06-23 14:44:42,"b'West Orange, New Jersey'",1165,36,ownstylefernanda,148136,2687
shopreddress,2020-06-25 12:45:29.907724,https://www.instagram.com/p/CBx-9gwJpeO/,2020-06-23 14:29:49,"b'Chicago, Illinois'",289,86,annemarieamber,10404,998
shopreddress,2020-06-25 12:45:44.158166,https://www.instagram.com/p/CByqPloA1F3/,2020-06-23 20:48:01,b'West Hartford Center',421,94,_sammanthaa.mac_,10777,4113
shopreddress,2020-06-25 12:45:56.897943,https://www.instagram.com/p/CByeO3ngmBd/,2020-06-23 19:03:04,"b'Los Angeles, California'",251,97,stylenright,13180,1650
shopreddress,2020-06-25 12:46:10.638044,https://www.instagram.com/p/CB06A5ChvNs/,2020-06-24 17:44:18,b'In Heaven',65,3,ashleymisko,2157,803
shopreddress,2020-06-25 12:46:22.839846,https://www.instagram.com/p/CBtq67QHtmN/,2020-06-21 22:17:44,b'None',185,9,nathalaburda,560,445
shopreddress,2020-06-25 12:46:37.361222,https://www.instagram.com/p/CBx0lTiD44O/,2020-06-23 12:59:08,"b'San Antonio, Texas'",499,49,barelyblonde_,32688,4156
shopreddress,2020-06-25 12:46:51.518363,https://www.instagram.com/p/CBvQRQ9ggdi/,2020-06-22 13:03:20,b'Red Dress Boutique',248,144,fashionablylateboymom,17628,1104
shopreddress,2020-06-25 12:47:05.640256,https://www.instagram.com/p/CBvwVyqgKoJ/,2020-06-22 17:43:34,"b'Columbus, Ohio'",455,55,adamronnn,7109,707
shopreddress,2020-06-25 12:47:19.044211,https://www.instagram.com/p/CBtCO7wgrVQ/,2020-06-21 16:22:12,b'Florida',519,397,livingwiththeparrishs,3033,820
shopreddress,2020-06-25 12:47:32.097303,https://www.instagram.com/p/CByoLsxldQr/,2020-06-23 20:30:01,b'Michigan',199,48,lauren_trythall,7036,3234
shopreddress,2020-06-25 12:47:45.017102,https://www.instagram.com/p/CB1nA8bpMgi/,2020-06-25 00:17:32,"b'Chicago, Illinois'",191,29,annemarieamber,10404,998
shopreddress,2020-06-25 12:47:56.991975,https://www.instagram.com/p/CBwKg1VA48R/,2020-06-22 21:32:16,"b'Knoxville, Tennessee'",745,77,_xoxomegg,7896,1080
shopreddress,2020-06-25 12:48:11.137262,https://www.instagram.com/p/CBwnKTzFrxg/,2020-06-23 01:42:36,b'None',77,17,cassie.c.morris,14850,2602
shopreddress,2020-06-25 12:48:23.753550,https://www.instagram.com/p/CBv3h3wBxtJ/,2020-06-22 18:46:23,b'None',32,2,kindelrtr,97,176
shopreddress,2020-06-25 12:48:36.166513,https://www.instagram.com/p/CBy0rmCAcBQ/,2020-06-23 22:19:14,"b'Bucktown, Chicago'",394,241,elegantlyellery,10738,2185
shopreddress,2020-06-25 12:48:50.440879,https://www.instagram.com/p/CBwbdJAHn-W/,2020-06-23 00:00:19,"b'Covington, Louisiana'",1173,118,aprildilao,45990,2725
shopreddress,2020-06-25 12:49:04.519187,https://www.instagram.com/p/CBrdgB5pleJ/,2020-06-21 01:41:59,b'None',109,5,anna_goslin,866,976
